Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y
15.02,260.99,59.3503,7.9678,27.2300,0.25,100.00,114.42,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.14,260.99,59.3503,7.9734,27.2300,0.05,100.00,109.75,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.25,260.99,59.3503,7.9782,27.2300,0.04,100.00,105.06,0.00,0.00,0.00,0.00,135.4600,8.5983,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
15.37,260.99,59.3503,7.9838,27.2300,0.05,100.00,100.38,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
15.49,260.99,59.3503,7.9880,27.2300,0.04,100.00,95.68,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.60,260.99,59.3503,7.9945,27.2300,0.06,100.00,91.03,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.72,260.99,59.3503,8.0003,27.2300,0.05,100.00,86.36,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.84,260.99,59.3503,7.9705,27.2300,0.26,100.00,81.68,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.96,260.99,59.3502,7.9747,27.2300,0.04,100.00,76.98,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.07,260.99,59.3502,7.9790,27.2300,0.04,100.00,72.28,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.19,260.99,59.3502,7.9831,27.2300,0.03,100.00,67.57,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.31,260.99,59.3502,7.9868,27.2299,0.03,100.00,62.85,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.43,260.99,59.3502,7.9907,27.2299,0.03,100.00,58.14,0.00,0.00,0.00,0.00,135.4600,8.5988,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
16.54,260.99,59.3502,7.9949,27.2299,0.04,100.00,53.44,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
16.66,260.99,59.3501,7.9990,27.2299,0.03,100.00,48.73,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.78,260.99,59.3501,7.9674,27.2299,0.27,100.00,44.01,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.90,260.99,59.3501,7.9708,27.2299,0.03,100.00,39.29,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.02,260.99,59.3501,7.9752,27.2299,0.04,100.00,34.59,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.13,260.99,59.3501,7.9789,27.2299,0.03,100.00,29.87,0.00,0.00,0.00,0.00,135.4600,8.5983,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
17.25,260.99,59.3501,7.9824,27.2299,0.03,100.00,25.15,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
17.37,260.99,59.3500,7.9860,27.2298,0.03,100.00,20.43,0.00,0.00,0.00,0.00,135.4600,8.5983,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
17.49,260.99,59.3500,7.9890,27.2298,0.03,100.00,15.70,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
17.61,260.99,59.3500,7.9924,27.2298,0.03,100.00,10.98,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.72,260.99,59.3500,7.9946,27.2298,0.02,100.00,6.23,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.84,260.99,59.3499,7.9983,27.2298,0.03,100.00,1.51,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.96,260.99,59.3499,8.0016,27.2297,0.03,100.00,356.79,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
18.08,260.99,59.3499,7.9698,27.2297,0.27,100.00,352.07,0.00,0.00,0.00,0.00,135.4600,8.5966,276.8700,0.03,100.00,180.00,0.00,180.00,0.00,0.00
18.20,260.99,59.3499,7.9731,27.2297,0.03,100.00,347.34,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.03,100.00,180.00,0.00,180.00,0.00,0.00
18.32,260.99,59.3499,7.9754,27.2297,0.02,100.00,342.59,0.00,0.00,0.00,0.00,135.4600,8.5993,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.04
18.43,260.99,59.3499,7.9799,27.2297,0.04,100.00,337.90,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
18.55,260.99,59.3499,7.9832,27.2297,0.03,100.00,333.17,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
18.67,260.99,59.3499,7.9866,27.2296,0.03,100.00,328.45,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
18.79,260.99,59.3499,7.9909,27.2296,0.04,100.00,323.75,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
18.90,260.99,59.3500,7.9946,27.2296,0.03,100.00,319.03,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.02,260.99,59.3499,7.9984,27.2296,0.03,100.00,314.32,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.14,260.99,59.3500,7.9677,27.2296,0.26,100.00,309.62,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.26,260.99,59.3500,7.9722,27.2295,0.04,100.00,304.92,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.37,260.99,59.3500,7.9766,27.2295,0.04,100.00,300.22,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.49,260.99,59.3500,7.9811,27.2295,0.04,100.00,295.52,0.00,0.00,0.00,0.00,135.4600,8.5981,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
19.61,260.99,59.3500,7.9859,27.2295,0.04,100.00,290.83,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
19.73,260.99,59.3500,7.9912,27.2295,0.05,100.00,286.15,0.00,0.00,0.00,0.00,135.4600,8.5994,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,359.97
19.84,260.99,59.3500,7.9959,27.2295,0.04,100.00,281.46,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.96,260.99,59.3500,8.0020,27.2295,0.05,100.00,276.80,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.08,260.99,59.3500,7.9727,27.2295,0.25,100.00,272.13,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.19,260.99,59.3500,7.9802,27.2295,0.06,100.00,267.50,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.31,260.99,59.3501,7.9869,27.2295,0.06,100.00,262.85,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.42,260.99,59.3501,7.9936,27.2295,0.06,100.00,258.21,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.54,260.99,59.3501,7.9994,27.2295,0.05,100.00,253.54,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.66,260.99,59.3501,7.9694,27.2295,0.26,100.00,248.86,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.78,260.99,59.3501,7.9747,27.2295,0.05,100.00,244.18,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.89,260.99,59.3502,7.9812,27.2295,0.06,100.00,239.52,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.01,260.99,59.3502,7.9879,27.2295,0.06,100.00,234.88,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.12,260.99,59.3502,7.9949,27.2295,0.06,100.00,230.24,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.24,260.99,59.3502,8.0015,27.2295,0.06,100.00,225.58,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.36,260.99,59.3502,7.9730,27.2295,0.25,100.00,220.94,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.47,260.99,59.3502,7.9801,27.2296,0.06,100.00,216.30,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.59,260.99,59.3502,7.9873,27.2296,0.06,100.00,211.66,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.70,260.99,59.3502,7.9951,27.2296,0.07,100.00,207.04,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.82,260.99,59.3502,7.9676,27.2296,0.24,100.00,202.42,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.93,260.99,59.3502,7.9763,27.2296,0.08,100.00,197.81,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.05,260.99,59.3502,7.9857,27.2296,0.08,100.00,193.23,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.16,260.99,59.3502,7.9940,27.2296,0.07,100.00,188.61,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.28,260.99,59.3502,7.9677,27.2296,0.23,100.00,184.02,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.39,260.99,59.3502,7.9765,27.2296,0.08,100.00,179.42,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.51,260.99,59.3502,7.9851,27.2297,0.07,100.00,174.81,0.00,0.00,0.00,0.00,135.4600,8.5977,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
22.63,260.99,59.3502,7.9932,27.2297,0.07,100.00,170.20,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
22.74,260.99,59.3502,8.0007,27.2297,0.06,100.00,165.57,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.86,260.99,59.3503,7.9739,27.2297,0.23,100.00,160.96,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.97,260.99,59.3503,7.9820,27.2297,0.07,100.00,156.34,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.09,260.99,59.3503,7.9908,27.2297,0.08,100.00,151.74,0.00,0.00,0.00,0.00,135.4600,8.5973,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
23.20,260.99,59.3502,7.9981,27.2298,0.06,100.00,147.11,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
23.32,260.99,59.3502,7.9701,27.2298,0.24,100.00,142.47,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.43,260.99,59.3502,7.9771,27.2298,0.06,100.00,137.83,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.55,260.99,59.3502,7.9836,27.2298,0.06,100.00,133.18,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.67,260.99,59.3502,7.9896,27.2298,0.05,100.00,128.52,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.78,260.99,59.3502,7.9964,27.2298,0.06,100.00,123.87,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.90,260.99,59.3502,7.9673,27.2298,0.25,100.00,119.21,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.02,260.99,59.3502,7.9731,27.2298,0.05,100.00,114.54,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.13,260.99,59.3502,7.9787,27.2298,0.05,100.00,109.87,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.25,260.99,59.3502,7.9843,27.2298,0.05,100.00,105.19,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.37,260.99,59.3501,7.9887,27.2298,0.04,100.00,100.49,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.49,260.99,59.3501,7.9929,27.2298,0.04,100.00,95.79,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.60,260.99,59.3500,7.9983,27.2298,0.05,100.00,91.11,0.00,0.00,0.00,0.00,135.4600,8.5993,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
24.72,260.99,59.3500,7.9684,27.2298,0.26,100.00,86.43,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
24.84,260.99,59.3500,7.9711,27.2298,0.02,100.00,81.70,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.95,260.99,59.3500,7.9763,27.2298,0.04,100.00,77.01,0.00,0.00,0.00,0.00,135.4600,8.5997,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.07,260.99,59.3500,7.9799,27.2298,0.03,100.00,72.29,0.00,0.00,0.00,0.00,135.4600,8.5982,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
25.19,260.99,59.3500,7.9841,27.2298,0.04,100.00,67.59,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
25.31,260.99,59.3500,7.9883,27.2298,0.04,100.00,62.89,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.43,260.99,59.3500,7.9919,27.2298,0.03,100.00,58.17,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.54,260.99,59.3500,7.9953,27.2298,0.03,100.00,53.44,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.66,260.99,59.3499,7.9990,27.2298,0.03,100.00,48.73,0.00,0.00,0.00,0.00,135.4600,8.5998,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.01
25.78,260.99,59.3499,7.9674,27.2298,0.27,100.00,44.01,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.90,260.99,59.3499,7.9702,27.2297,0.02,100.00,39.27,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.02,260.99,59.3499,7.9736,27.2297,0.03,100.00,34.55,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.13,260.99,59.3499,7.9771,27.2297,0.03,100.00,29.83,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.25,260.99,59.3499,7.9806,27.2297,0.03,100.00,25.11,0.00,0.00,0.00,0.00,135.4600,8.5977,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
26.37,260.99,59.3499,7.9832,27.2297,0.02,100.00,20.37,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
26.49,260.99,59.3499,7.9869,27.2297,0.03,100.00,15.65,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.61,260.99,59.3499,7.9903,27.2297,0.03,100.00,10.93,0.00,0.00,0.00,0.00,135.4600,8.5999,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.72,260.99,59.3499,7.9941,27.2297,0.03,100.00,6.22,0.00,0.00,0.00,0.00,135.4600,8.5994,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.84,260.99,59.3499,7.9959,27.2297,0.02,100.00,1.46,0.00,0.00,0.00,0.00,135.4600,8.5993,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.96,260.99,59.3499,7.9988,27.2297,0.02,100.00,356.72,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
27.08,260.99,59.3499,8.0020,27.2297,0.03,100.00,352.00,0.00,0.00,0.00,0.00,135.4600,8.5993,276.8700,0.01,100.00,180.00,0.00,180.00,0.00,0.00
27.20,260.99,59.3499,7.9699,27.2297,0.27,100.00,347.27,0.00,0.00,0.00,0.00,135.4600,8.5966,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
27.32,260.99,59.3499,7.9733,27.2297,0.03,100.00,342.55,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.03,100.00,180.00,0.00,180.00,0.00,0.00
27.43,260.99,59.3499,7.9772,27.2296,0.03,100.00,337.83,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
27.55,260.99,59.3499,7.9816,27.2296,0.04,100.00,333.13,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
27.67,260.99,59.3499,7.9845,27.2296,0.02,100.00,328.40,0.00,0.00,0.00,0.00,135.4600,8.5996,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
27.79,260.99,59.3499,7.9879,27.2296,0.03,100.00,323.68,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
27.91,260.99,59.3500,7.9925,27.2296,0.04,100.00,318.98,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.02,260.99,59.3500,7.9963,27.2296,0.03,100.00,314.27,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.14,260.99,59.3500,8.0021,27.2296,0.05,100.00,309.60,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.26,260.99,59.3500,7.9710,27.2295,0.26,100.00,304.89,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.38,260.99,59.3500,7.9750,27.2295,0.03,100.00,300.18,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.49,260.99,59.3500,7.9793,27.2295,0.04,100.00,295.48,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.61,260.99,59.3500,7.9842,27.2295,0.04,100.00,290.79,0.00,0.00,0.00,0.00,135.4600,8.5978,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
28.73,260.99,59.3500,7.9899,27.2295,0.05,100.00,286.12,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
28.84,260.99,59.3500,7.9953,27.2295,0.05,100.00,281.44,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.96,260.99,59.3501,8.0005,27.2295,0.05,100.00,276.76,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
29.08,260.99,59.3501,7.9713,27.2295,0.25,100.00,272.10,0.00,0.00,0.00,0.00,135.4600,8.5998,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
29.19,260.99,59.3501,7.9776,27.2295,0.05,100.00,267.44,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
29.31,260.99,59.3501,7.9849,27.2295,0.06,100.00,262.81,0.00,0.00,0.00,0.00,135.4600,8.5978,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
29.43,260.99,59.3501,7.9908,27.2295,0.05,100.00,258.14,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.02,100.00,180.00,0.00,180.00,0.00,0.00
29.54,260.99,59.3502,7.9967,27.2295,0.05,100.00,253.48,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
29.66,260.99,59.3502,7.9679,27.2295,0.25,100.00,248.82,0.00,0.00,0.00,0.00,135.4600,8.6000,276.8700,0.00,100.00,180.00,0.00,180.00,0.00,0.00
